train_no,train_name,weekday,weekday_no
55340,MTJ-KSJ  PAS,Monday,0
55341,KSJ-BTE PASS,Friday,4
55342,BTE-KSJ  PAS,Monday,0
55343,KSJ-BC PASSE,Thursday,3
55344,BC-KSJ PASSE,Monday,0
55345,KSJ-BC PASSE,Sunday,6
55346,BC-KSJ PASSE,Saturday,5
55347,BC-LKU PASSE,Wednesday,2
55348,LKU-BC PASSE,Tuesday,1
55349,BC-LKU PASSE,Friday,4
55350,LKU-BC PASSE,Monday,0
55351,BC-LKU PASSE,Tuesday,1
55352,LKU-BC PASSE,Thursday,3
55353,KSJ-MTJ  PAS,Saturday,5
55354,MTJ-KSJ PASS,Tuesday,1
55355,KSJ-BC-PASS,Friday,4
55356,BC- KSJ-PASS,Friday,4
55357,KSJ-BC-PASS,Saturday,5
55358,BC-KSJ-PASS,Tuesday,1
55359,KSJ-BC-PASS,Monday,0
55360,BC-KSJ-PASS,Tuesday,1
55361,BC-PBE PASSE,Thursday,3
55362,PBE-BC PASSE,Sunday,6
55363,IZN-PBE PASS,Saturday,5
55364,PBE-BC PASSE,Thursday,3
55365,BC-PBE PASSE,Friday,4
55366,PBE-BC PASSE,Friday,4
55367,BC-PBE PASSE,Saturday,5
55368,PBE-BC PASSE,Friday,4
55369,BC-PBE PASSE,Tuesday,1
55370,PBE-BC PASSE,Thursday,3
55371,PBE-MJZ PASS,Monday,0
55372,MJZ-PBE,Saturday,5
55373,PBE-MJZ PASS,Thursday,3
55374,MJZ-PBE PASS,Saturday,5
55375,PBE-MJZ PASS,Tuesday,1
55376,MJZ-PBE PASS,Monday,0
55421,MLDT - BLGT,Thursday,3
55422,BLGT - MLDT,Thursday,3
55465,APDJ - BXT P,Thursday,3
55466,BXT - APDJ P,Tuesday,1
55467,SGUJ - BXT P,Wednesday,2
55468,BXT - SGUJ P,Sunday,6
55513,SPJ-JYG PASS,Tuesday,1
55514,JYG-SPJ PASS,Saturday,5
55517,DBG-JYG PASS,Sunday,6
55518,JYG-DBG PASS,Tuesday,1
55519,SPJ - JYG PA,Friday,4
55520,JYG-SPJ PASS,Wednesday,2
55525,BJU-SPJ PASS,Friday,4
55526,SPJ-BJU PASS,Sunday,6
55527,KAMLA GANGA,Friday,4
55528,KAMLA GANGA,Friday,4
55533,SHC- SPJ PAS,Monday,0
55534,SPJ- SHC PAS,Monday,0
55537,KIR-SPJ PASS,Friday,4
55538,SPJ-KIR PASS,Sunday,6
55539,KIR-HJP PASS,Monday,0
55540,HJP-KIR PASS,Sunday,6
55541,HJP-BHBR PAS,Thursday,3
55542,BHBR-HJP PAS,Wednesday,2
55549,BJU-HJP PASS,Thursday,3
55550,HJP-BJU PASS,Tuesday,1
55553,SHC - SPJ PA,Friday,4
55554,SPJ - SHC PA,Monday,0
55555,SHC-SPJ PASS,Saturday,5
55556,SPJ-SHC PASS,Sunday,6
55559,SHC-SPJ PASS,Friday,4
55560,SPJ-SHC PASS,Wednesday,2
55563,PURNEA-SAHAR,Monday,0
55564,SAHARSHA-PUR,Friday,4
55565,SHC -SPJ PAS,Saturday,5
55566,SPJ-SHC PASS,Thursday,3
55567,SHC-SPJ PASS,Wednesday,2
55568,SPJ-SHC PASS,Friday,4
55569,DMH-SHC PASS,Friday,4
55570,SHC-DMH PASS,Friday,4
55571,PURNEA-SAHAR,Thursday,3
55572,SAHARSHA-PUR,Monday,0
55575,DBG - BIRL P,Sunday,6
55576,BIRL - DBG P,Friday,4
55577,SAKRI - BIRA,Thursday,3
55578,BIRL - SKI P,Friday,4
55583,PURNEA-SAHAR,Sunday,6
55584,SAHARSHA-PUR,Friday,4
55601,KYQ - LMG PA,Sunday,6
55602,LMG - KYQ PA,Tuesday,1
55603,KOLONGPAR PA,Thursday,3
55604,KOLONGPAR PA,Friday,4
55615,GHY - SCL FA,Friday,4
55616,SCL - GHY FA,Sunday,6
55661,MSSN - SCL P,Tuesday,1
55662,SCL - MSSN P,Saturday,5
55663,AGTL - SCL P,Friday,4
55664,SCL - AGTL P,Sunday,6
55665,SCL - JRBM P,Tuesday,1
55666,JRBM - SCL P,Wednesday,2
55667,SCL - BHRB P,Friday,4
55668,BHRB - SCL P,Tuesday,1
55675,AGTL - DMR,Monday,0
55676,DMR - AGTL P,Tuesday,1
55677,SCL - DMR PA,Tuesday,1
55678,DMR - SCL PA,Wednesday,2
55679,AGTL - DMR,Monday,0
55680,DMR - AGTL P,Monday,0
55681,UDPU-AGTL PA,Tuesday,1
55682,AGTL-UDPU PA,Tuesday,1
55683,UDAIPUR-AGAR,Sunday,6
55684,AGARTALA-UDA,Friday,4
55685,MSSN - SCL P,Tuesday,1
55686,SCL - MSSN P,Wednesday,2
55687,DLCR - SCL P,Wednesday,2
55688,SCL - DLCR P,Tuesday,1
55689,DLCR - BPB P,Wednesday,2
55690,BPB - DLCR P,Monday,0
55701,MLDT-KIR PAS,Saturday,5
55702,KIR-MLDT PAS,Monday,0
55703,MLFC - KIR P,Tuesday,1
55704,KIR - MLFC P,Saturday,5
55707,RDP-KIR PASS,Wednesday,2
55708,KIR-RDP PASS,Saturday,5
55709,SQB-OMLF PAS,Sunday,6
55710,OMLF-SQB PAS,Thursday,3
55711,MLDT - NJP P,Wednesday,2
55712,NJP - MLDT P,Tuesday,1
55713,NJP - RNY PA,Friday,4
55714,RNY - NJP PA,Friday,4
55719,DKGN - BHNG,Tuesday,1
55720,BHNG - DKGN,Wednesday,2
55721,RNY - DKGN P,Friday,4
55722,DKGN - RNY P,Friday,4
55725,NJP-APDJ PAS,Wednesday,2
55726,APDJ-NJP PAS,Thursday,3
55727,KIR - RDP PA,Friday,4
55728,RDP - KIR PA,Monday,0
55729,KIR - RDP PA,Friday,4
55730,RDP - KIR PA,Thursday,3
55733,KIR - JBN PA,Thursday,3
55734,JBN - KIR PA,Tuesday,1
55735,KIR - JBN PA,Wednesday,2
55736,JBN - KIR PA,Saturday,5
55740,JBN - KIR PA,Wednesday,2
55741,KIR - JBN PA,Saturday,5
55742,JBN - KIR PA,Monday,0
55743,KIR - JBN PA,Thursday,3
55744,JBN - KIR PA,Wednesday,2
55749,NJP - HDB PA,Monday,0
55750,HDB - NJP PA,Saturday,5
55751,NJP - HDB PA,Sunday,6
55752,HDB - NJP PA,Wednesday,2
55753,SIFHUNG PASS,Friday,4
55754,SIFHUNG PASS,Sunday,6
55755,KIR - JBN PA,Tuesday,1
55756,JBN - KIR PA,Sunday,6
55763,KIR - JBN PA,Saturday,5
55764,JBN - KIR PA,Friday,4
55769,MLFC - KIR P,Friday,4
55770,KIR - MLFC P,Wednesday,2
55771,MLFC - BNDP,Monday,0
55772,BNDP - MLFC,Thursday,3
55801,MANAS RHINO,Wednesday,2
55802,MANAS RHINO,Thursday,3
55803,NBQ - GHY PA,Monday,0
55804,GHY - NBQ PA,Sunday,6
55809,NBQ - GHY PA,Monday,0
55810,GHY - NBQ PA,Saturday,5
55811,DBB - KYQ FA,Saturday,5
55812,KYQ - DBB FA,Sunday,6
55813,DKGN - MZS P,Thursday,3
55814,MZS - DKGN P,Saturday,5
55817,NBQ - GHY PA,Tuesday,1
55818,GHY - NBQ PA,Wednesday,2
55819,MNDP - GHY P,Thursday,3
55820,GHY - MNDP P,Wednesday,2
55823,RPAN - DKGN,Sunday,6
55824,DKGN - RPAN,Wednesday,2
55861,RNY-DKGN PAS,Thursday,3
55862,DKGN-RNY PAS,Monday,0
55893,RNY - RPAN P,Friday,4
55894,RPAN - RNY P,Tuesday,1
55895,RNY - MZS PA,Sunday,6
55896,MZS - RNY PA,Friday,4
55901,LMG - TSK PA,Sunday,6
55902,TSK - LMG PA,Monday,0
55903,DMV-FKG-MXN,Sunday,6
55904,MXN-FKG-DMV,Thursday,3
55909,SLGR - DBRT,Saturday,5
55910,DBRT - SLGR,Saturday,5
55913,JTTN - TSK P,Sunday,6
55914,TSK - JTTN P,Wednesday,2
56001,MAS-AJJ PASS,Tuesday,1
56002,AJJ-MAS PASS,Thursday,3
56003,AJJ-CGL PASS,Monday,0
56004,CGL-AJJ PASS,Wednesday,2
56005,AJJ-CGL PASS,Friday,4
56006,CGL-AJJ PASS,Wednesday,2
56007,AJJ-KPD PASS,Saturday,5
56008,KPD-AJJ PASS,Tuesday,1
56009,AJJ-KPD PASS,Wednesday,2
56010,KPD-AJJ PASS,Tuesday,1
56011,AJJ-HX PASSR,Saturday,5
56012,HX-AJJ PASSR,Tuesday,1
56013,AJJ-VLR PASS,Thursday,3
56014,VLR-AJJ PASS,Monday,0
56033,MV-MQ PASSR,Wednesday,2
56034,MQ- MV PASSR,Friday,4
56035,TCN-TEN PASS,Thursday,3
56036,TEN-TCN PASS,Sunday,6
56037,MS-PDY PASS,Sunday,6
56038,PDY-MS PASS,Thursday,3
56041,TPTY-PDY PAS,Friday,4
56042,PDY-TPTY,Saturday,5
56043,GUV-TCR PASS,Wednesday,2
56044,TCR-GUV PASS,Wednesday,2
56100,ED-MTDM PASS,Sunday,6
56101,MTDM ED PASS,Wednesday,2
56102,SA-MTDM PASS,Saturday,5
56103,MTDM-SA PASS,Thursday,3
56105,SA-KRR PASSR,Wednesday,2
56106,KRR-SA PASSR,Thursday,3
56107,SA-KRR PASSR,Saturday,5
56108,KRR-SA PASSR,Thursday,3
56109,TPJ-ED PASS,Sunday,6
56110,ED-TPJ PASS,Monday,0
56111,JTJ-ED PASS,Tuesday,1
56112,ED-JTJ PASS,Wednesday,2
56113,TPJ-MV PASS,Friday,4
56114,MV-TPJ PASS,Monday,0
56115,MV - TJ PASS,Sunday,6
56116,TJ - MV PASS,Sunday,6
56136,MTP UAM PASS,Friday,4
56137,UAM MTP PASS,Friday,4
56138,ONR UAM PASS,Friday,4
56139,UAM ONR PASS,Sunday,6
56140,UAM ONR PASS,Thursday,3
56141,ONR-UAM PASS,Monday,0
56142,UAM-ONR PASS,Friday,4
56143,ONR-UAM PASS,Sunday,6
56144,CBE MTP PASS,Wednesday,2
56145,MTP CBE PASS,Thursday,3
56146,CBE-MTP PASS,Thursday,3
56147,MTP-CBE PASS,Saturday,5
56148,CBE-MTP PASS,Tuesday,1
56149,MTP-CBE SPL,Saturday,5
56150,CBE-MTP PASS,Tuesday,1
56151,MTP-CBE PASS,Thursday,3
56201,CMNR-MYS PAS,Tuesday,1
56202,MYS-CMNR PAS,Saturday,5
56203,CMNR-MYS PAS,Sunday,6
56204,MYS-CMNR PAS,Wednesday,2
56205,NTW-MYS PASS,Friday,4
56206,MYS-NTW PASS,Tuesday,1
56207,CMNR-MYS,Thursday,3
56208,MYS-CMNR PAS,Saturday,5
56209,CMNR-MYS PAS,Thursday,3
56210,MYS-CMNR PAS,Sunday,6
56215,YPR-MYS PASS,Tuesday,1
56216,MYS-YPR PASS,Sunday,6
56217,TLGP-SMET PA,Wednesday,2
56218,SMET-TLGP PA,Wednesday,2
56221,SBC-TK PASS,Wednesday,2
56222,TK-SBC PASS,Friday,4
56223,SBC-ASK PASS,Wednesday,2
56224,ASK-SBC PASS,Thursday,3
56225,SBC-TK PASS,Thursday,3
56226,TK-SBC PASS,Thursday,3
56227,SBC-SMET PAS,Friday,4
56228,SMET-SBC PAS,Wednesday,2
56231,MYS-SBC PASS,Saturday,5
56232,SBC-MYS PASS,Wednesday,2
56237,MYS-SBC PASS,Thursday,3
56238,SBC-MYS PASS,Monday,0
56241,SA-YPR PASSR,Sunday,6
56242,YPR-SA PASSR,Saturday,5
56261,AJJ-SBC PASS,Thursday,3
56262,SBC-AJJ PASS,Tuesday,1
56263,MYS-SBC PASS,Tuesday,1
56264,SBC-MYS PASS,Thursday,3
56265,ASK-MYS PASS,Monday,0
56266,MYS-ASK PASS,Friday,4
56267,ASK-MYS PASS,Thursday,3
56268,MYS-ASK PASS,Monday,0
56269,SMET-MYS PAS,Monday,0
56270,MYS-SMET PAS,Monday,0
56271,SMET-RRB PAS,Monday,0
56272,RRB-SMET PAS,Wednesday,2
56273,ASK-UBL PASS,Wednesday,2
56274,UBL-ASK PASS,Sunday,6
56275,SMET-MYS PAS,Wednesday,2
56276,MYS-TLGP PAS,Sunday,6
56277,CMGR-YPR FAS,Thursday,3
56278,YPR-CMGR FAS,Thursday,3
56281,CMNR-SBC FAS,Tuesday,1
56282,SBC-CMNR FAS,Wednesday,2
56300,QLN ALLP PAS,Thursday,3
56301,ALLP - QLN P,Wednesday,2
56302,ALLP ERS PAS,Saturday,5
56303,ERS ALLP PAS,Monday,0
56304,NCJ-KTYM PAS,Monday,0
56305,KTYM-QLN PAS,Monday,0
56307,QLN TVC PASS,Thursday,3
56308,TVC  QLN  PA,Tuesday,1
56309,QLN-TVC PASS,Friday,4
56310,NCJ-TVC PASS,Saturday,5
56311,TVC-NCJ PASS,Sunday,6
56313,TVC-NCJ PASS,Sunday,6
56315,TVC-NCJ PASS,Tuesday,1
56316,NCJ-TVC PASS,Monday,0
56317,KCVL-NCJ PAS,Monday,0
56318,NCJ-KCVL PAS,Wednesday,2
56319,NCJ-CBE PASS,Sunday,6
56320,CBE-NCJ PASS,Wednesday,2
56323,CBE-MAQ PASS,Friday,4
56324,MAQ-CBE FAST,Sunday,6
56331,PUU-QLN PASS,Friday,4
56332,QLN-PUU PASS,Friday,4
56333,EDN-QLN PASS,Monday,0
56334,QLN-EDN PASS,Tuesday,1
56335,EDN-QLN PASS,Sunday,6
56336,QLN-EDN PASS,Saturday,5
56337,PUU-QLN PASS,Tuesday,1
56338,QLN-PUU PASS,Tuesday,1
56361,SRR-ERS PASS,Tuesday,1
56362,ERS-NIL PASS,Monday,0
56363,NIL-ERS PASS,Tuesday,1
56364,ERS-SRR PASS,Thursday,3
56365,QLN-EDN PASS,Friday,4
56366,EDN-QLN PASS,Sunday,6
56370,ERS-GUV PASS,Wednesday,2
56371,GUV-ERS PASS,Saturday,5
56373,GUV-TCR PASS,Monday,0
56374,GUV-TCR PASS,Friday,4
56375,GUV-ERS PASS,Saturday,5
56376,ERS-GUV PASS,Friday,4
56377,ALLP-KYJ PAS,Thursday,3
56378,KYJ-ALLP PAS,Thursday,3
56379,ERS-ALLP PAS,Monday,0
56380,KYJ-ERS PASS,Tuesday,1
56381,ERS-KYJ PASS,Friday,4
56382,KYJ-ERS PASS,Monday,0
56383,ERS-KYJ PASS,Tuesday,1
56384,ALLP-ERS PAS,Sunday,6
56385,ERS-KTYM,Sunday,6
56386,KTYM-ERS PAS,Tuesday,1
56387,ERS-KYJ PASS,Saturday,5
56388,KYJ-ERS PASS,Thursday,3
56389,ERS-KTYM PAS,Saturday,5
56390,KTYM-ERS PAS,Sunday,6
56391,ERS-QLN PASS,Friday,4
56392,QLN-ERS PASS,Wednesday,2
56393,KTYM-QLN PAS,Tuesday,1
56394,QLN-KTYM PAS,Sunday,6
56501,BZA-UBL  PAS,Monday,0
56502,UBL-BZA  PAS,Wednesday,2
56503,YPR-BZA  PAS,Tuesday,1
56504,BZA-YPR  PAS,Saturday,5
56505,BWT-MKM PASS,Tuesday,1
56506,MKM-BWT PASS,Tuesday,1
56507,MKM-SBC SWAR,Monday,0
56508,SBC-MKMSWARN,Wednesday,2
56509,MKM-SBC PASS,Tuesday,1
56510,SBC-MKM PASS,Tuesday,1
56511,BWT-MKM PASS,Wednesday,2
56512,MKM-BWT PASS,Sunday,6
56513,NCR-SBC PASS,Tuesday,1
56514,SBC-KIK PASS,Tuesday,1
56515,SBC-UBL PASS,Wednesday,2
56516,UBL-SBC PASS,Friday,4
56517,CTA-HRR PASS,Sunday,6
56518,HRR-CTA PASS,Monday,0
56519,JRU-CTA PASS,Saturday,5
56520,CTA-JRU PASS,Saturday,5
56600,CLT -SRR PAS,Tuesday,1
56601,SRR-CLT PASS,Thursday,3
56602,CAN-SRR PASS,Tuesday,1
56603,TCR-CAN PASS,Thursday,3
56604,SRR-CBE PASS,Monday,0
56605,CBE-TCR PASS,Sunday,6
56610,NIL-PGT PASS,Wednesday,2
56611,PGT-NIL PASS,Friday,4
56612,NIL-SRR PASS,Wednesday,2
56613,SRR-NIL PASS,Saturday,5
56614,NIL-SRR PASS,Wednesday,2
56616,NIL-SRR PASS,Thursday,3
56617,SRR-NIL PASS,Tuesday,1
56619,SRR-NIL PASS,Monday,0
56620,NIL-SRR PASS,Sunday,6
56621,SRR-NIL PASS,Sunday,6
56640,MAQ-MAO PASS,Friday,4
56641,MAO MAQ PASS,Friday,4
56642,KBPR-MAQ PAS,Thursday,3
56643,MAQ-KBPR PAS,Saturday,5
56644,KBPR-MAQ PAS,Wednesday,2
56645,MAQ-KBPR PAS,Saturday,5
56646,SBHR-MAQ PAS,Monday,0
56647,MAQ-SBHR PAS,Saturday,5
56650,CAN-CBE PASS,Saturday,5
56651,CBE-CAN PASS,Tuesday,1
56652,CAN-CLT PASS,Sunday,6
56653,CLT-CAN PASS,Thursday,3
56654,MAQ-CLT PASS,Tuesday,1
56655,CAN-MAQ PASS,Thursday,3
56656,MAQ-CAN PASS,Thursday,3
56657,CLT-CAN PASS,Tuesday,1
56659,CAN-CHV PASE,Wednesday,2
56661,CHV-MAQ PASS,Monday,0
56663,TCR-CLT PASS,Friday,4
56664,CLT-TCR PASS,Saturday,5
56665,KGQ-BYNDOOR,Wednesday,2
56666,BYNDOOR-KGQ,Sunday,6
56700,MDU-PUU PASS,Tuesday,1
56701,QLN-MDU PASS,Monday,0
56703,TPJ-DG PASS,Saturday,5
56704,DG-TPJ PASS,Wednesday,2
56705,VM-MDU PASSE,Sunday,6
56706,MDU-VM PASSE,Tuesday,1
56707,DG - MDU PAS,Wednesday,2
56708,MDU-DG PASS,Wednesday,2
56709,PLNI-MDU PAS,Wednesday,2
56710,MDU-PLNI PAS,Saturday,5
56711,KIK-TPJ PASS,Saturday,5
56714,TPJ-KIK PASS,Wednesday,2
56715,KANNIYAKUMAR,Thursday,3
56716,PUNALUR PASS,Monday,0
56717,CAPE TEN PAS,Monday,0
56718,TEN NCJ PASS,Saturday,5
56719,NCJ-CAPE PAS,Thursday,3
56721,MDU-RMM PASS,Thursday,3
56722,RMM-MDU PASS,Monday,0
56723,MDU-RMM PASS,Monday,0
56724,RMM-MDU PASS,Wednesday,2
56725,MDU-RMM PASS,Thursday,3
56726,RMM - MDU  P,Friday,4
56731,MDU-SCT PASS,Monday,0
56732,SCT-MDU PASS,Monday,0
56733,MDU-SCT PASS,Sunday,6
56734,SCT-MDU PASS,Saturday,5
56735,MDU-SCT  PAS,Monday,0
56736,SCT-MDU PASS,Friday,4
56741,TN-TEN PASSE,Saturday,5
56742,TEN-TN PASSE,Thursday,3
56761,TEN-TCN PASS,Tuesday,1
56762,TCN-TEN PASS,Saturday,5
56763,TEN-TCN,Friday,4
56764,TCN-TEN PASS,Tuesday,1
56765,TEN-TCN PASS,Saturday,5
56766,TCN-TEN PASS,Friday,4
56767,TN-TCN PASS,Tuesday,1
56768,TCN-TN PASS,Friday,4
56769,PGT-TCN PASS,Tuesday,1
56770,TCN-PGT PASS,Sunday,6
56796,SCT-TEN PASS,Tuesday,1
56797,TEN-AYVN PAS,Monday,0
56798,AYVN-TEN PAS,Friday,4
56799,TEN-SCT PASS,Saturday,5
56800,SCT-TEN PASS,Tuesday,1
56801,TEN-SCT PASS,Saturday,5
56802,SCT-TEN PASS,Sunday,6
56803,TEN-SCT PASS,Sunday,6
56811,MV TPJ PASSR,Monday,0
56812,TPJ MV PASSR,Monday,0
56819,KMU TJ PASSR,Wednesday,2
56820,TJ KMU PASSR,Monday,0
56821,MV-TEN PASSE,Monday,0
56822,TEN-MV PASSE,Thursday,3
56823,MV-TPJ PASSE,Friday,4
56824,TPJ-MV PASSE,Sunday,6
56825,ED/MV-TEN PA,Saturday,5
56826,TEN-ED/MV PA,Tuesday,1
56829,TPJ-RMM PASS,Wednesday,2
56830,RMM-TPJ PASS,Saturday,5
56839,JTJ ED PASSR,Friday,4
56840,ED JTJ PASSR,Wednesday,2
56841,TPJ ED PASSR,Wednesday,2
56842,ED TPJ PASS,Sunday,6
56843,TPJ ED  PASS,Tuesday,1
56844,ED TPJ PASSR,Wednesday,2
56845,JTJ -  ED PA,Sunday,6
56846,ED JTJ PASSR,Friday,4
56859,TBM  VM  PAS,Thursday,3
56860,VM  TBM PASS,Saturday,5
56861,VM-PDY PASS,Friday,4
56862,PDY-VM-PASS,Tuesday,1
56863,VM-PDY PASS,Sunday,6
56864,PDY-VM PASSR,Saturday,5
56865,VM-PDY PASS,Wednesday,2
56866,PDY-VM PASS,Monday,0
56871,MV-TVR PASSR,Wednesday,2
56872,TVR-MV,Wednesday,2
56873,VM  MV PASSR,Saturday,5
56874,MV  VM PASSR,Tuesday,1
56875,VM-MV PASSR.,Thursday,3
56876,MV-VM PASSR.,Thursday,3
56877,VM  MV PASSR,Thursday,3
56878,MV VM PASSR,Wednesday,2
56879,MV-TVR PASSR,Sunday,6
56880,TVR-MV PASSR,Friday,4
56881,KPD-VM PASSR,Friday,4
56882,VM-TPTY PASS,Friday,4
56883,KPD -VM PASS,Monday,0
56884,VM-TPTY PASS,Monday,0
56885,TPTY-VM PASS,Thursday,3
56886,VM-KPD PASSR,Saturday,5
56889,TPTY-KPD PAS,Thursday,3
56902,DWR-UBL PASS,Saturday,5
56903,SUR-DWR PASS,Friday,4
56904,DWR-SUR PASS,Friday,4
56905,BJP-UBL PASS,Friday,4
56906,UBL-BJP PASS,Friday,4
56907,UBL - DWR PA,Wednesday,2
56909,SBC-HPT PASS,Thursday,3
56910,HPT-SBC FAST,Monday,0
56911,JRU-UBL  PAS,Sunday,6
56912,UBL-JRU PASS,Wednesday,2
56913,SBC-UBL FAST,Friday,4
56914,UBL-SBC FAST,Thursday,3
56915,JRU-UBL PASS,Tuesday,1
56916,UBL-JRU PASS,Thursday,3
56917,RRB-SMET PAS,Friday,4
56918,SMET-RRB PAS,Monday,0
56921,UBL-BGM FAST,Friday,4
56922,BGM-UBL FAST,Sunday,6
56925,SBC-TK FAST,Wednesday,2
56926,TK-SBC FAST,Wednesday,2
56961,QLM-VSG,Wednesday,2
56962,VSG-QLM PASS,Saturday,5
56963,QLM-VSG PASS,Tuesday,1
56964,VSG-QLM,Wednesday,2
56965,QLM-VSG,Friday,4
56966,VSG-QLM,Tuesday,1
57121,RAMGIRI,Wednesday,2
57122,RAMGIRI,Thursday,3
57123,SINGARENI,Saturday,5
57124,SINGARENI,Saturday,5
57129,BJP-BMO PASS,Tuesday,1
57130,HYB-BJP PASS,Monday,0
57131,PASSENGER,Wednesday,2
57133,BJP-SUR PASS,Tuesday,1
57134,BJP PASS,Thursday,3
57135,NGP-KZJ PASS,Wednesday,2
57136,KZJ-AJNI PAS,Monday,0
57145,PASS,Saturday,5
57146,PASS,Thursday,3
57155,WADIPASS,Sunday,6
57156,PASS,Sunday,6
57225,BZA-VSKP-PAS,Monday,0
57226,VSKP-BZA-PAS,Thursday,3
57229,MTM-VSKP PAS,Sunday,6
57230,VSKP-MTM PAS,Friday,4
57231,COA PASS,Sunday,6
57232,COA-BZA-GNT,Monday,0
57237,PASS,Friday,4
57238,BZA-KZJ PASS,Tuesday,1
57239,PASS,Saturday,5
57240,MASPASS,Sunday,6
57241,PASS,Thursday,3
57242,PASS,Wednesday,2
57255,COA-VSKP PSG,Sunday,6
57256,VSKP-COA PSG,Thursday,3
57257,TPTY-COA PAS,Sunday,6
57258,COA-TPTY PAS,Friday,4
57264,BVRM/VSKP PA,Tuesday,1
57265,NS PASS,Thursday,3
57271,BZA-RGDA PAS,Saturday,5
57272,RGDA-BZA PAS,Thursday,3
57273,UBL-TPTY PAS,Sunday,6
57274,TPTY-UBL PAS,Friday,4
57277,PASS,Saturday,5
57278,PASS,Tuesday,1
57305,KCG-GNT PASS,Tuesday,1
57306,GNT-KCG PASS,Friday,4
57307,KCG-MED PASS,Tuesday,1
57308,MED-KCG PASS,Wednesday,2
57317,MCLA PASS,Wednesday,2
57320,GNT PASS,Saturday,5
57323,MCLA PASS,Sunday,6
57324,NDKD PASS,Thursday,3
57325,GNT PASS,Tuesday,1
57326,KCG PASS,Tuesday,1
57327,GNT PASS,Wednesday,2
57328,DHNE PASS,Thursday,3
57329,PASS,Wednesday,2
57330,PAAS,Wednesday,2
57381,NS PASS,Tuesday,1
57382,GNT PASS,Monday,0
57401,KPD PASSENGE,Tuesday,1
57402,PASSENGER,Wednesday,2
57403,DEMU,Wednesday,2
57404,KPD-TPTY PAS,Saturday,5
57405,PASSENGER,Thursday,3
57406,PASSENGER,Saturday,5
57411,TPTY-GDR PAS,Saturday,5
57412,TPTY PASS,Sunday,6
57425,PASSENGER,Thursday,3
57426,GTL-KCG-PASS,Friday,4
57429,GDR PASS,Saturday,5
57430,TPTY PASS,Saturday,5
57435,KRNT PASS,Tuesday,1
57436,SC PASS,Wednesday,2
57447,MBNR PASS,Wednesday,2
57448,MBNR-MZL PAS,Friday,4
57451,JRUPASS,Tuesday,1
57452,JRUPAS,Monday,0
57456,MBNR-KCG PAS,Wednesday,2
57473,KCG-BDHN PAS,Tuesday,1
57474,BDHN-MBNR  P,Wednesday,2
57475,TPTY-GTL PAS,Tuesday,1
57476,GTL-TPTY PAS,Monday,0
57477,TPTY-KRYP  P,Monday,0
57478,KYND-TPTY PA,Tuesday,1
57486,MZL-KCG PASS,Sunday,6
57501,PASS,Saturday,5
57502,BDHN-MZL PAS,Monday,0
57503,MZL-BDHN PAS,Saturday,5
57504,PASS,Monday,0
57512,PAU PASS,Friday,4
57515,DD-NED PASS,Tuesday,1
57516,NED-DD PASS,Sunday,6
57517,HYB-TDU PASS,Thursday,3
57518,TDU-HYB PASS,Wednesday,2
57521,PARLI-PAU PA,Friday,4
57522,PAU-PARLI  S,Saturday,5
57539,PRLI PASS,Thursday,3
57540,PBN PASS,Sunday,6
57541,NED PASS,Thursday,3
57542,MMR PASS,Wednesday,2
57547,PAU PASS,Friday,4
57548,HYB PASS,Sunday,6
57549,HYB-AWB PASS,Tuesday,1
57550,AWB-HYB PASS,Sunday,6
57551,PASS,Thursday,3
57552,PASS,Tuesday,1
57553,PRLI-ADB PAS,Wednesday,2
57554,ADB-PRLI-PAS,Saturday,5
57557,NED PASS,Sunday,6
57558,NZB PASS,Monday,0
57561,MMR PASS,Friday,4
57562,MMR-KCG- PAS,Sunday,6
57563,HYB-PBN PASS,Tuesday,1
57564,NED-HYB PASS,Tuesday,1
57581,PASS,Saturday,5
57582,PASS,Monday,0
57583,PASS,Saturday,5
57584,PASS,Tuesday,1
57590,NSL PASS,Sunday,6
57593,NED PASS,Friday,4
57594,MED PASS,Saturday,5
57601,KCG-NZB PASS,Tuesday,1
57602,NZB-KCG PASS,Saturday,5
57605,SC-VKB PASSE,Monday,0
57606,VKB-KCG PASS,Sunday,6
57625,SC-MUGR FAST,Saturday,5
57626,MUGR-SC FAST,Sunday,6
57628,SUR PASS,Sunday,6
57631,RC PASS,Thursday,3
57632,GR PASS,Monday,0
57641,BGK PASS,Monday,0
57642,BGK-SUR PASS,Thursday,3
57649,WADI PASS,Monday,0
57650,SUR PASS,Wednesday,2
57651,SC-RAL PASS,Tuesday,1
57652,RAL-SC PASS,Sunday,6
57657,MUGR-KZJ PAS,Tuesday,1
57658,KZJ-MUGR PAS,Friday,4
57659,FM PASS,Tuesday,1
57660,GR PASS,Sunday,6
57685,SUR-BJP PASS,Wednesday,2
57686,BJP-SUR PASS,Wednesday,2
57687,NZB-KCG PASS,Sunday,6
57688,KCG-NZB,Sunday,6
57689,NZB-KCG PASS,Tuesday,1
57690,KCG-NZB PASS,Wednesday,2
58001,HWH  PURI  P,Friday,4
58002,PURI SRC  PA,Saturday,5
58003,HWH-BHC PASS,Monday,0
58004,BHC-HWH PASS,Friday,4
58005,KGP-KUR PASS,Saturday,5
58006,KUR-KGP PASS,Wednesday,2
58007,KGP-BHC PASS,Sunday,6
